,WBArea_Permanent_Identifier,area_skm,HRT_hrs,throughflow,order,relEvasion,lakeAreaQuants_skm,lakeHRTQuants_hrs
3591,{8E56B81A-EECE-4D8C-8F6E-891AF566EACA},0.002,726.1610421,1,1,0.999999307,0.004,227872.2
3592,{8E7E3DA3-B11A-47A1-BAEB-D04D9CACA259},0.006,283.2606062,1,2,0.996043149,97,376.6
3593,{8E835D54-1C9A-4825-83F5-8D714D35A3C8},0.001,47.33075415,1,2,0.603233593,0.001,75.3
3594,{8E8FC8CC-2EC1-4BF0-A8CF-95E2411D5824},0.001,307.649902,1,1,0.997542595,0.001,376.6
3595,{8EA8939C-8DC6-424D-8A48-14F6A580DC37},0.001,23.66537708,1,1,0.370106035,0.001,75.3
3596,{8EB5DF55-26EF-4E26-B227-7768054FA0DE},0.006,1133.042425,1,1,1,97,227872.2
3597,{8EC71022-8C97-4E4D-8822-7C14F4AF5336},0.002,76.43800443,1,1,0.775278966,0.004,376.6
3598,{8EDAD49E-DE26-49E0-82B4-7ED6406E6017},0.003,184.6276148,1,1,0.9728377,0.004,376.6
3599,{8EE6C8D3-1021-4514-B3F9-8C6BDA061A58},0.00055452,49.39112919,1,1,0.618882801,0.001,75.3
3600,{8EEA9D38-CA14-4CA1-9D54-F90E865A19B4},0.001,55.93634581,1,2,0.66461685,0.001,75.3
3601,{8EEC1C9D-B635-4369-A087-44F423854245},0.001,615.299804,1,1,0.999993961,0.001,227872.2
3602,{8F02E0E2-26B2-4958-9CC8-3761AF1BAC46},0.002,242.0536807,1,1,0.991151456,0.004,376.6
3603,{8F0B9D5C-C3C2-41E2-AABA-26BD67414E3F},0.002,1452.322084,1,1,1,0.004,227872.2
3604,{8F29060E-44B4-4DA8-9C47-DB7F4714905D},0.001,123.0599608,1,1,0.909595359,0.001,376.6
3605,{8F2EF3A3-4B54-4A99-AF02-1DA63001BDE3},0.00064541,51.09461802,1,1,0.631354147,0.001,75.3
3606,{8F45E2B9-5E86-4B91-A9DA-D182A80A5A36},0.001,153.824951,1,1,0.950427775,0.001,376.6
3607,{8F51BAF5-8253-4928-AA15-6BBB28B84021},0.001,25.63749183,1,1,0.393906349,0.001,75.3
3608,{8F543748-A0E5-43C2-80D4-EAB9EE3325B8},0.007,1371.49189,1,1,1,97,227872.2
3609,{8F5B1CAF-F349-4947-A01C-77D1AB4B2B45},0.00439828,83.82169245,3,3,0.46242337,97,376.6
3610,{8F62D010-1485-44A0-8A68-991658BEAB0D},0.001,20.50999347,1,2,0.330066357,0.001,75.3
3611,{8F65F805-096C-44DC-939B-700FFEB7842B},0.002,63.14443844,1,1,0.708659181,0.004,75.3
3612,{8F6D3302-F08A-44C2-AD87-44BD8B4B496A},0.039,7199.889611,1,1,1,97,227872.2
3613,{8F98645D-8B6D-41E9-AD70-61EFA609B45F},0.0007278,14.31270468,1,1,0.243867455,0.001,75.3
3614,{8FA3E925-0BE1-4D24-BC2E-D5BA933A405D},0.007,2285.819817,1,1,1,97,227872.2
3615,{8FB40810-8453-4CBA-B036-D0129CA75ABB},0.002,363.080521,1,1,0.999167647,0.004,376.6
3616,{8FDF383C-06DA-4AF7-B1EB-028D2C6A2ECD},0.001,17.09166122,1,3,0.283812907,0.001,75.3
3617,{8FF88138-1410-4FC4-AA16-2FCFA601A332},0.028,2728.899501,3,1,1,97,227872.2
3618,{8FFF02C1-9A41-45D3-967E-3B4C1BFC57B9},0.002,51.86864586,1,1,0.636885196,0.004,75.3
3619,{8FFF8662-69C3-4C45-B774-D20513825B5B},0.001,34.18332244,1,1,0.487076048,0.001,75.3
3620,{90033C31-351B-41D9-851D-8DB27AD676A7},0.004,1142.662175,1,1,1,0.004,227872.2
3621,{9006176F-58D2-4C6C-900E-9C71197CC9B8},0.001,43.949986,1,1,0.576151185,0.001,75.3
3622,{9009F528-F3F6-4A06-9BAB-B28756833CBE},0.001,153.824951,1,1,0.950427775,0.001,376.6
3623,{900ECE0B-67E9-48B2-A844-6CDA4244FB3C},0.001,205.0999347,1,1,0.981789667,0.001,376.6
3624,{90109B3C-21F3-48EF-BFAE-1B324C670488},0.02471722,527.9850435,4,1,0.998854482,97,227872.2
3625,{901A5B2F-754B-451D-BCCE-7232270885BA},0.001,153.824951,1,1,0.950427775,0.001,376.6
3626,{9021E642-7FA6-488C-B52A-EAB63352F1FB},0.001,307.649902,1,1,0.997542595,0.001,376.6
3627,{902892DF-A4E2-4F77-828F-9BDEEFED1F78},0.001,55.93634581,1,1,0.66461685,0.001,75.3
3628,{903229FD-2C9F-4AAF-90EE-FBF715D121F6},0.002,11.34626628,1,2,0.198765548,0.004,75.3
3629,{90326705-3B11-437B-A741-92A16458341C},0.002,132.0292804,1,1,0.924122697,0.004,376.6
3630,{9032F6E6-7F50-4EAB-865F-8D6E89990A8F},0.002,1452.322084,1,1,1,0.004,227872.2
3631,{9037EBAB-D18E-468D-AF73-A3E9D806F3EA},0.012,131.0968235,1,3,0.922728188,97,376.6
3632,{903945E0-478F-424F-B851-391D308BBA0D},0.001,205.0999347,1,1,0.981789667,0.001,376.6
3633,{90660C69-6328-474A-ABF2-78B4B4F27919},0.00091306,137.4312319,1,1,0.931720255,0.001,376.6
3634,{906CB262-FDCD-4DC7-A2DC-DACC89218A4F},0.004,114.2662175,1,2,0.892655374,0.004,376.6
3635,{907054BC-00BB-4A95-9192-9FDECC5DA590},0.001,102.5499673,1,1,0.865054335,0.001,376.6
3636,{9078945D-C108-4B9A-A548-AC186A3C09A1},0.003,88.89477748,1,2,0.823808932,0.004,376.6
3637,{9080F0FE-5EB4-403F-BCEE-4A0580DD5688},0.002,290.4644168,1,1,0.996562473,0.004,376.6
3638,{90957D7A-90E8-4B82-BC11-118E8D9B1AD9},0.00508482,512.7665843,1,1,0.999955264,97,227872.2
3639,{909DA495-F181-45D0-A31E-4E11BC47E6C8},0.001,47.33075415,1,1,0.603233593,0.001,75.3
3640,{90A59477-B8D5-4AF4-A9D6-1FD7AEAA4547},0.008,1348.540582,3,2,0.999999845,97,227872.2
3641,{90A6A001-FA6F-4866-8E83-F329B931F7FA},0.001,307.649902,1,1,0.997542595,0.001,376.6
3642,{90A9073F-2A73-4639-A0D1-6067E504F2BE},0.00065796,40.69990896,3,1,0.497980803,0.001,75.3
3643,{90A98078-6333-426E-8195-FED91615469E},0.001,205.0999347,1,1,0.981789667,0.001,376.6
3644,{90AC6D5C-8CBD-4D15-85D6-7A1772291C82},0.00058695,7.394606916,1,2,0.134478099,0.001,75.3
3645,{90AF5C18-7961-477C-998A-8D4AEBB0EEC7},0.088,17541.15952,1,1,1,97,227872.2
3646,{90B63A52-4344-4F1B-8603-44B991A0AFF2},0.001,615.299804,1,1,0.999993961,0.001,227872.2
3647,{90BE91B1-B558-4D67-A508-D33E0A6582A7},0.001,38.45623775,1,2,0.528143869,0.001,75.3
3648,{90C658C0-C9DC-4DC3-AEBA-1AE02085A6AA},0.002,726.1610421,1,1,0.999999307,0.004,227872.2
3649,{90CF8323-F76E-44E8-B85C-416B2E1FDA14},0.001,13.09148519,1,2,0.225615841,0.001,75.3
3650,{90D2C22D-7C27-4C26-B9D0-2DF765F8F2AA},0.001,2.481047597,1,3,0.047301551,0.001,75.3
3651,{90D5E712-C5EC-4B2A-96AD-42CFECD64D74},0.01,10668.0926,1,1,1,97,227872.2
3652,{90D5EDFA-8B5E-42D7-A7A6-6BC32FF05436},0.00174467,204.370542,1,1,0.981528393,0.004,376.6
3653,{90D81AB6-4A16-4EB2-8D53-636EAE375F2B},0.003,218.196272,1,1,0.985899543,0.004,376.6
3654,{90DA91EF-C7EC-4D61-A342-B628D6ACD0FD},0.001,307.649902,1,1,0.997542595,0.001,376.6
3655,{90E7AF8B-6CE2-4947-8F3A-59F73ED0A1A4},0.002,37.2390278,1,1,0.516791993,0.004,75.3
3656,{90F9E206-640D-42F9-B4D5-618AA4C6A867},0.001,32.38420021,1,1,0.468732378,0.001,75.3
3657,{910D5978-944A-4AC7-82F7-B927082A327A},0.001,19.22811887,1,1,0.313082151,0.001,75.3
3658,{9120E765-2A56-4938-9B31-10AEE4E2E410},0.002,726.1610421,1,1,0.999999307,0.004,227872.2
3659,{91444779-DFC5-48DB-8942-5C9C8F49305F},0.00296863,87.74451661,1,1,0.819805912,0.004,376.6
3660,{9144CE12-DF2D-4172-A670-9EF0621F332D},0.002,103.7372917,1,1,0.868147639,0.004,376.6
3661,{914732E5-8B1E-4D9E-8D33-953E95AC6181},0.00088958,16.6332466,1,2,0.277371947,0.001,75.3
3662,{914A9A19-DC95-4E54-BD78-4F10CAD54E8E},0.001,123.0599608,3,1,0.820708999,0.001,376.6
3663,{915B83BC-1021-44A7-A05B-1FCD4F6493D8},0.00060645,9.460230928,1,1,0.168701126,0.001,75.3
3664,{915ED245-B034-4CF1-842B-C08EC6EE1910},0.001,205.0999347,1,1,0.981789667,0.001,376.6
3665,{9162946B-2F36-4246-A4DD-297EE5A29687},0.001,153.824951,1,1,0.950427775,0.001,376.6
3666,{916EAE8E-B5D8-482C-8EDD-27E20D7D54D1},0.001,615.299804,1,1,0.999993961,0.001,227872.2
3667,{91707A3D-3A8B-493F-BB30-3A28C2317BF1},0.002,1452.322084,1,1,1,0.004,227872.2
3668,{9177AE3D-6C17-4631-8F76-BFD3C3E642D5},0.001,615.299804,1,1,0.999993961,0.001,227872.2
3669,{918BC8B4-31BF-47B4-8451-B206B5D9D9BF},0.00198238,119.7071549,1,1,0.903477263,0.004,376.6
3670,{918DF998-1820-4C56-A884-F0B73F4C132B},0.00031894,9.956139112,1,1,0.176713792,0.001,75.3
3671,{9198F064-4EEF-49D5-9A61-DD92A3B60B71},0.001,102.5499673,1,1,0.865054335,0.001,376.6
3672,{919A6CB3-E770-43E3-B675-F7A6AEA04D69},0.00155229,176.8279449,1,1,0.968368174,0.004,376.6
3673,{91A401C5-780F-4C33-AF46-453D18AFF4BA},0.001,76.9124755,1,1,0.777351792,0.001,376.6
3674,{91AFC8EE-0286-4FCA-ACDD-A2D340711B57},0.004,92.64828443,1,2,0.836263239,0.004,376.6
3675,{91B30A02-E0DD-4237-88C0-BDB1789BE4F1},0.001,307.649902,1,1,0.997542595,0.001,376.6
3676,{91D0DC75-43C5-41E1-B611-BA7F763FFA26},0.082,17.22369275,1,6,0.285657347,97,75.3
3677,{91D0ECA2-B4EC-4389-9ECC-DB262FF17174},0.001,615.299804,1,1,0.999993961,0.001,227872.2
3678,{91D21465-5B20-4C02-8675-A1F33710917D},0.001,615.299804,1,1,0.999993961,0.001,227872.2
3679,{91D241E1-1C2D-41D8-A8A1-5FDA84C2E5FF},0.001,153.824951,1,1,0.950427775,0.001,376.6
3680,{91D8A1D0-A74A-46E8-9872-CA9E57060D9F},0.002,18.38382385,1,2,0.301661136,0.004,75.3
3681,{91E6D011-5D8B-4E73-9105-1B5C73A05C50},0.002105,171.9307744,1,1,0.965193316,0.004,376.6
3682,{91EB0685-B4B4-442C-99DF-21C75B85851F},0.003,1200.079496,1,1,1,0.004,227872.2
3683,{91FE4E27-01AB-46D2-8372-427B302FF922},0.009,128.2538426,1,2,0.918316262,97,376.6
3684,{9203D13D-B98B-4640-A29E-AAC3180DB89F},0.001,76.9124755,1,1,0.777351792,0.001,376.6
3685,{92097185-7350-4ADA-984D-1EC450A0D49D},0.00071974,102.345182,3,1,0.561658619,0.001,376.6
3686,{921CE536-4E5D-4DB0-B3C7-285BA47C9406},0.001,21.974993,1,2,0.348963276,0.001,75.3
3687,{921F3422-CC3A-42DE-88D1-D11F4B6609A8},0.002,484.1073614,1,1,0.999921703,0.004,227872.2
3688,{922DC6A3-EABA-436D-8DF2-0C2CD71C15F4},0.001,76.9124755,1,1,0.777351792,0.001,376.6
3689,{9237E5AA-D3AA-4530-AA88-4FBEFB8608EA},0.037,6745.260487,1,1,1,97,227872.2
3690,{92595CD1-AE66-497E-9DA2-59174FEB6345},0.003,100.0066247,3,2,0.655265283,0.004,376.6
3691,{926DCC38-6386-400D-A7B9-50FB9C2E6DCF},0.001,102.5499673,1,1,0.865054335,0.001,376.6
3692,{9277D57D-AB40-4CBE-A3EC-5043E6C9F4A2},0.002,363.080521,1,2,0.999167647,0.004,376.6
3693,{927C974E-22A6-43DA-848E-DCF52680BF56},0.003,1200.079496,1,1,1,0.004,227872.2
3694,{9288D7B7-F9AA-4AB4-BD72-2232C7022B9A},0.005,502.1900488,1,1,0.999945,97,227872.2
3695,{929351BF-1B68-4C1A-B143-1C57B184B29F},0.001,205.0999347,1,1,0.981789667,0.001,376.6
3696,{929B4C43-0228-4BAD-AD36-B181E952C4FD},0.001,9.924190386,1,3,0.176199914,0.001,75.3
3697,{929E2802-E1DF-4DD5-AC65-6F7A1AC0D985},0.001,615.299804,1,1,0.999993961,0.001,227872.2
3698,{92A79CD6-9861-4574-A9D6-AF48220BD444},0.00447203,357.8239661,1,1,0.999077653,97,376.6
3699,{92AD1AF2-89E7-469D-A88C-9E04EC975073},0.001,21.21723462,1,2,0.339256524,0.001,75.3
3700,{92B2B4FA-A538-4FD0-9447-DC30FC4972A9},0.066,415.5469282,3,4,0.999830315,97,227872.2
3701,{92B9A9D8-DCD0-4567-B1D6-EC7321D6FDF2},0.001,123.0599608,1,2,0.909595359,0.001,376.6
3702,{92F03F55-BB9B-45D8-A13A-EC0A1D581612},0.007,2285.819817,1,1,1,97,227872.2
3703,{92F0AB7B-4CF9-4773-B0DF-BA915BA776B3},0.001,21.974993,3,2,0.195925578,0.001,75.3
3704,{92F2EC5F-4572-4BD6-A063-0B7DA5C52C75},0.001,55.93634581,3,1,0.625129889,0.001,75.3
3705,{92F65A26-F73C-4243-B11C-5773098F96AE},0.001,8.314862216,1,2,0.149895439,0.001,75.3
3706,{92FD0D93-6D6D-4F7D-A095-CEC250613018},0.001,307.649902,1,1,0.997542595,0.001,376.6
3707,{9316CDD8-8B8A-4F4F-9671-0AC3D4F57761},0.00425304,616.4447615,1,1,0.999994095,97,227872.2
3708,{9323EA00-62CB-44A0-9C54-D5D4E7A495DB},0.003,600.039748,1,1,0.999991864,0.004,227872.2
3709,{9325CEAC-4A21-4171-9C27-B3C7DCFA6222},0.002,40.34228012,1,2,0.545208891,0.004,75.3
3710,{932754A7-B005-45CC-9F69-8771F41EE4D4},0.011,78.46588597,3,3,0.96171963,97,376.6
3711,{93375D0E-8194-4184-8CB3-E8C5B5226BAC},0.022,5667.329638,1,1,1,97,227872.2
3712,{9343D5CB-EF8E-4F64-BC72-02D6B79AB4A5},0.002,1452.322084,1,1,1,0.004,227872.2
3713,{9344DD80-1FB6-4AC3-8DC0-A9F3F4F86F7B},0.001,43.949986,1,2,0.576151185,0.001,75.3
3714,{935AE736-1F80-402D-A866-45BA6A868BC9},0.001,615.299804,1,1,0.999993961,0.001,227872.2
3715,{935DD4B7-C0B9-4E61-BA46-1CB24C34C866},0.007,857.1824315,1,1,0.999999946,97,227872.2
3716,{9378C77A-6BF6-49E5-8E24-11DDFE74D64A},0.001,102.5499673,1,1,0.865054335,0.001,376.6
3717,{9380DCA1-E36B-4955-9342-2F1C3C1F61B4},0.002,16.69335729,3,3,0.200507482,0.004,75.3
3718,{9383A187-00FB-4802-B5BE-F5CC06BCA9F9},0.01006112,2687.234626,1,1,1,97,227872.2
3719,{9387566A-C4B7-4280-AB33-27A1FC62D3D1},0.00068897,48.47602223,1,1,0.612009945,0.001,75.3
3720,{93AD75E2-37AD-486B-9822-F96C0DB20865},0.001,153.824951,1,1,0.950427775,0.001,376.6
3721,{93B871A1-8AB1-4070-9863-9B0633D25610},0.003,2400.158992,1,1,1,0.004,227872.2
3722,{93C3BE57-F321-48DB-AFBB-3DE4FD1E4F00},0.026,164.4004091,3,3,0.813192108,97,376.6
3723,{93CE2703-8814-4832-BFB8-AA5906D7E7A7},0.001,6.836664488,1,3,0.124994877,0.001,75.3
3724,{93CFC77C-9E9A-4AF1-8CA6-6BCED102FAAD},0.001,615.299804,1,1,0.999993961,0.001,227872.2
3725,{93D84981-8811-4C2A-AD53-257E76954E8C},0.001,55.93634581,1,1,0.66461685,0.001,75.3
3726,{93DB1D25-277A-482B-9161-0F1989FD7826},0.004,3427.986524,1,1,1,0.004,227872.2
3727,{93E6B33F-B3C1-4020-9CB1-6356BB7F266B},0.003,85.719964,1,2,0.812538091,0.004,376.6
3728,{93FA8ADE-1331-4061-B9B4-4F1FC90C6AD5},0.007,1142.909909,1,1,1,97,227872.2
3729,{93FDEB6C-FEC3-4645-BCB5-28FB028DE18A},0.003,2400.158992,1,1,1,0.004,227872.2
3730,{93FE22D9-5BD5-4A20-94B1-3FA3D5C4629D},0.001,61.5299804,1,2,0.699326354,0.001,75.3
3731,{9402A205-8C4B-4A48-A35E-080059AEC2A0},0.002,161.3691205,1,2,0.957219302,0.004,376.6
3732,{9404534E-BB5E-46CC-B677-56E50743D638},0.017,1372.529638,1,2,1,97,227872.2
3733,{941BC87A-62CF-4BAA-B0F7-0CEDD8B36F66},0.001,153.824951,1,1,0.950427775,0.001,376.6
3734,{942A27A5-112C-4DAA-A142-33053C1D7A17},0.026,11617.62891,1,1,1,97,227872.2
3735,{942B0C33-0C56-4A11-B90C-85023167D788},0.00172245,134.1003571,1,1,0.927130671,0.004,376.6
3736,{9436CA48-0342-4236-B3FC-7163F5322FE9},0.003,2400.158992,1,1,1,0.004,227872.2
3737,{944F230E-4762-4403-96DC-F1826559CEFF},0.005,753.2850732,1,1,0.999999592,97,227872.2
3738,{94625C03-4706-4012-B1D0-CB0EDE7F1A43},0.002,26.40585608,1,3,0.40293395,0.004,75.3
3739,{94839D5E-0AE3-447D-9E9E-95AAB033999F},0.002,207.4745835,1,1,0.982614955,0.004,376.6
3740,{94924AB3-9B8D-40AF-AA11-8247DEAC358C},0.001,55.93634581,1,1,0.66461685,0.001,75.3
3741,{94A8A64E-A4A1-4F56-939F-643EE5DF976E},0.001,123.0599608,1,1,0.909595359,0.001,376.6
3742,{94B213FA-427E-40B6-AADF-2DA93C558F1D},0.001,123.0599608,1,1,0.909595359,0.001,376.6
3743,{94B83D3D-C702-468D-AD12-1700E6FA8379},0.002,363.080521,1,1,0.999167647,0.004,376.6
3744,{94BD5389-2978-4DAF-8427-6BD02DEEE622},0.00360651,430.7444635,1,1,0.999777989,0.004,227872.2
3745,{94BF8B5F-AB59-4BCB-8A2F-E6548BFF99F9},0.01770808,773.4160909,1,1,0.999999725,97,227872.2
3746,{94C14812-615C-4D72-89CD-D3F657C0E6D5},0.036,496.7710469,1,2,0.99993886,97,227872.2
3747,{94DA6F74-E953-426A-8B7B-1D376A6C0454},0.895,8813.529737,5,3,1,97,227872.2
3748,{94DCE23D-3DC8-4137-B872-0D788C206ADB},0.001,153.824951,1,1,0.950427775,0.001,376.6
3749,{94DE70FE-F3DD-4BD5-9736-012B611FEA83},0.005,1506.570146,1,1,1,97,227872.2
3750,{94E37129-EA05-458F-AA57-4123A6219C70},0.001,12.06470204,1,3,0.209929661,0.001,75.3
3751,{94F6ED00-07D4-43A6-9F25-5D6D7BCBAA0E},0.004,685.5973048,3,1,0.999580099,0.004,227872.2
3752,{9522F979-017A-4EF7-B444-BE0C5E1CAF6B},0.007,685.7459452,1,1,0.999998474,97,227872.2
3753,{95242923-C32D-4C7B-8C30-0C98A9244671},0.003,342.879856,1,1,0.998765042,0.004,376.6
3754,{9534A131-A6F8-4C11-847E-01C074FA467F},0.001,307.649902,1,1,0.997542595,0.001,376.6
3755,{953FE761-17BF-4F53-AC2C-9793D0DFF0AB},0.001,615.299804,1,1,0.999993961,0.001,227872.2
3756,{954F9EDB-4E38-4F68-9D5E-BBB7ED4C761B},0.002,242.0536807,1,1,0.991151456,0.004,376.6
3757,{955CA548-23A2-44BC-8886-E237321A4EE5},0.00137233,113.8434222,1,1,0.891765303,0.004,376.6
3758,{955E0407-B1AB-41DF-9204-72EA0C858241},0.002,242.0536807,1,1,0.991151456,0.004,376.6
3759,{95688105-FF42-40E1-BD5B-841C18E855A4},0.002,132.0292804,1,2,0.924122697,0.004,376.6
3760,{95881A65-1499-450F-A1BC-634AB6F81BF6},0.006,1416.303031,1,1,1,97,227872.2
3761,{958B1788-4CCB-4FF1-A186-66DCB5CFBD3C},0.001,102.5499673,1,1,0.865054335,0.001,376.6
3762,{9595BEDA-88EB-4D33-A9A6-00698F16EA19},0.00070374,56.87645213,1,1,0.670718641,0.001,75.3
3763,{9597B466-51A3-4AD8-9B4D-4D7F16477600},0.002,60.51342017,1,1,0.693297053,0.004,75.3
3764,{95998522-877E-4063-B93C-925368E21EDA},0.001,41.01998693,1,1,0.551188914,0.001,75.3
3765,{95A0FE5F-8A66-410F-952F-ACFC530EA2CD},0.0012514,73.85296269,1,1,0.763641973,0.004,75.3
3766,{95A3AD19-EF3C-4BF3-8FFD-E367156CC5EE},0.004,489.7123606,1,1,0.999929822,0.004,227872.2
3767,{95B37C9A-BC9A-4ECE-9DF3-F50017C63936},0.001,153.824951,1,1,0.950427775,0.001,376.6
3768,{95B68A44-0760-4813-AB9B-76F3452786B0},0.001,102.5499673,1,1,0.865054335,0.001,376.6
3769,{95B84142-00D8-4060-8AAC-016B4CD5E048},0.001,615.299804,1,1,0.999993961,0.001,227872.2
3770,{95BED378-9C38-41D7-BE6B-757F8096351E},0.004,100.8231331,3,2,0.631999652,0.004,376.6
3771,{95CB436E-6301-47F4-B809-3367F418F6DE},0.0057547,672.457591,1,1,0.999998022,97,227872.2
3772,{95E6693B-EAA3-4C31-BF2D-D23D0F7CD09F},0.002,726.1610421,1,1,0.999999307,0.004,227872.2
3773,{95F24A53-27FE-4816-A6AD-791821DC1B32},0.001,76.9124755,1,2,0.777351792,0.001,376.6
3774,{95F274D2-A779-4C21-ABAA-E3C50C4EE991},0.001,87.89997199,1,2,0.820352182,0.001,376.6
3775,{95F89EFB-7948-4AE6-8186-9BC612F4CCEB},0.003,600.039748,1,1,0.999991864,0.004,227872.2
3776,{95FAFBBF-41ED-4C71-AA02-F6C3BC5C2677},0.001,205.0999347,1,1,0.981789667,0.001,376.6
3777,{9617C123-9ECD-4152-AAD4-2AAA5B970DF8},0.00189999,45.4295465,3,2,0.363976249,0.004,75.3
3778,{9623CFA3-5C49-465A-83B3-BA9E20FFC71A},0.001,30.7649902,1,2,0.451662836,0.001,75.3
3779,{96524FC0-D52F-447E-BA67-EC423D89BF09},0.005,225.985522,1,1,0.987889451,97,376.6
3780,{96656339-8FB9-40B3-946D-B21361EF2120},0.001,205.0999347,1,1,0.981789667,0.001,376.6
3781,{9683E5D8-E6D6-404C-95D3-C89C4791CAF4},0.001,61.5299804,1,1,0.699326354,0.001,75.3
3782,{9687976E-EDF1-4BC1-9876-A3D03B33B41D},1.446,20625.03134,4,1,1,97,227872.2
3783,{9691BFCB-58AE-4713-BF5E-F586942AE164},0.001,21.974993,1,2,0.348963276,0.001,75.3
3784,{96A41CA4-2327-47A5-86A7-E43F5139CE95},0.001,76.9124755,1,1,0.777351792,0.001,376.6
3785,{96B68E48-B874-47E5-AA73-73DC06E31C4D},0.003,133.3421662,1,1,0.926043588,0.004,376.6
3786,{96CA16AF-1A77-4945-8389-21E482A3045B},0.002,1452.322084,1,1,1,0.004,227872.2
3787,{96D3DA08-8A1D-4EFB-A9D5-9B46C7FEF299},0.001,123.0599608,1,1,0.909595359,0.001,376.6
3788,{96DEF805-2261-4F63-BC83-2CC86550DA02},0.791,2614.086658,9,2,0.99992713,97,227872.2
3789,{96E355E9-1CFB-40A8-8538-D5F256FD3E71},0.002,111.7170834,1,1,0.887175773,0.004,376.6
3790,{96EA333E-3E1B-47CA-9A93-5F36DD4A0970},0.001,43.949986,1,1,0.576151185,0.001,75.3
3791,{96F54BF0-BD38-4E2C-AD59-97D9CDA7F811},0.001,43.949986,1,1,0.576151185,0.001,75.3
3792,{96F65AD0-C6DA-4E8A-A2A6-D535173D02D7},0.001,615.299804,1,1,0.999993961,0.001,227872.2
3793,{971CCEE7-41A9-47B0-86D0-8BB92EA56C65},0.005,4519.710439,1,1,1,97,227872.2
3794,{9726F3F2-4768-482A-8020-F9904BC8E9B4},0.003,2400.158992,1,1,1,0.004,227872.2
3795,{9727BF83-3AC5-4825-BF6A-DF1252D6C315},0.001,615.299804,1,1,0.999993961,0.001,227872.2
3796,{972B148A-1DBD-4B3B-B3E9-C74C3C8BEC76},0.001,153.824951,1,1,0.950427775,0.001,376.6
3797,{972C0EFE-A58C-4117-B761-DDD85D624EE8},0.001,18.6454486,1,2,0.305220366,0.001,75.3
3798,{972CE56E-C15A-4A22-A7DA-A3B7DF5CC827},0.001,123.0599608,1,1,0.909595359,0.001,376.6
3799,{973DF2D9-6961-4D53-BDC9-51467413E2C2},0.002,145.2322084,1,1,0.94136957,0.004,376.6
3800,{973E2D70-DACD-49CC-B4C2-232ACDA44C21},0.002,19.10950111,1,2,0.311488924,0.004,75.3
3801,{97496AF1-23E2-4F71-A4CB-7997D4AB12D6},0.002,17.28954862,1,3,0.286575556,0.004,75.3
3802,{974FED16-379B-4B2A-AE3F-05C18B476D0A},0.002,726.1610421,1,1,0.999999307,0.004,227872.2
3803,{97694780-19C3-47CE-BB0D-F4B60A8D993D},0.001,5.543241477,1,2,0.1026093,0.001,75.3
3804,{9775BD1C-A3F4-4040-A715-C89528504A97},0.001,29.29999066,1,3,0.435746863,0.001,75.3
3805,{979FEB58-122E-42D7-8D60-34F0415B2E1E},0.001,615.299804,1,1,0.999993961,0.001,227872.2
3806,{97A4F5AB-D639-43A9-BF53-0A9D1A68AD76},0.005,1506.570146,1,1,1,97,227872.2
3807,{97C51E3D-C9C5-47E7-9A21-2EEB1874B124},0.01883627,80.06129582,1,2,0.790631889,97,376.6
3808,{97CA9CCB-E111-4F59-A57C-E8D9FA441955},0.001,0.943711356,1,4,0.018262619,0.001,75.3
3809,{97CAE5E4-7234-468C-A01D-CD5BBFFE258C},0.001,205.0999347,1,1,0.981789667,0.001,376.6
3810,{97CB2983-5636-40A2-AC39-EB9EE32CAB58},0.168,15860.33547,1,1,1,97,227872.2
3811,{97CD0EFA-24B6-421D-8300-30A4DAD46BDE},0.001,615.299804,1,1,0.999993961,0.001,227872.2
3812,{97CFAF2A-4EAE-4E90-B9C9-3FCB1B5A2337},0.001,102.5499673,1,1,0.865054335,0.001,376.6
3813,{97D53237-E908-4001-AC6B-4E13849990FF},0.0688732,11652.82035,1,1,1,97,227872.2
3814,{97D996F0-1D7D-4013-AA28-E9CF121CE126},0.002,69.15819449,1,2,0.740945023,0.004,75.3
3815,{97DB5066-E403-4A04-8FE3-79D2880E1986},0.002,33.77493219,3,2,0.451000239,0.004,75.3
3816,{97EA548E-1EEA-464E-8CE8-99A50F3AEEF3},0.002,484.1073614,1,1,0.999921703,0.004,227872.2
3817,{97F7BF51-AF21-41B2-8A71-037A1AD0634A},0.001,87.89997199,1,1,0.820352182,0.001,376.6
3818,{98114DF5-5F02-4F70-BCCF-82A03A6125CE},0.001,307.649902,1,1,0.997542595,0.001,376.6
3819,{981E22A3-5FC5-4DDD-9BBE-CC58ACF3F4D8},0.001,615.299804,1,1,0.999993961,0.001,227872.2
3820,{9826ADFC-DC2D-4C95-9446-7B6C0D36C7C4},0.002,14.37942658,1,3,0.244852154,0.004,75.3
3821,{98301900-80B1-4F32-9B6A-FEFE4C62003D},0.036,2897.831107,3,1,0.999997979,97,227872.2
3822,{98367B66-EE38-4B1C-AAAB-942805A9A6DB},0.00090241,54.17915258,1,1,0.652906915,0.001,75.3
3823,{983EF636-AB16-412E-8FE9-1E70B53A880A},0.016,1273.210396,1,1,1,97,227872.2
3824,{984608E7-2991-4536-B2EA-4AF8FB19F30A},0.001,38.45623775,1,1,0.528143869,0.001,75.3
3825,{984A68D7-A7EC-4D6A-99D3-F09DE4D862EB},0.0059884,565.1644812,1,1,0.999983923,97,227872.2
